RegionRank	Rank	Name	Rating
1374	2790	Cameron	1584.596
1375	2792	Doug	1584.513
1376	2793	Bryce	1584.484
1377	2796	Afta	1584.345
1378	2797	Luhou	1584.215
1379	2800	Pengy	1584.024
1380	2801	Jean Cena	1584.013
1381	2802	Andrew	1584.009
1382	2803	Ashidenti	1583.995
1383	2805	Piero	1583.961
1384	2806	Rily	1583.955
1385	2807	Notas	1583.939
1386	2808	Syntex	1583.923
1390	2814	Jayman	1583.744
1394	2820	Bendawg	1583.536
1401	2828	Pehn	1583.418
1402	2829	Alexander	1583.381
1403	2830	SCROOGE	1583.373
1404	2833	Bowie	1583.257
1405	2834	HgSimon	1583.23
1406	2835	Pudd	1583.22
1407	2840	RejoΩ	1583.009
1408	2842	Fred	1582.982
1410	2844	Leah	1582.864
1412	2847	mike!	1582.762
1413	2850	Wyrms	1582.692
1415	2856	Benthewizz	1582.573
1417	2859	Nick	1582.537
1419	2864	Angel	1582.418
1425	2878	Leon	1582.114
1426	2882	Carter	1581.973
1428	2886	Playmaker	1581.828
1430	2890	Coma	1581.693
1432	2893	Chris	1581.619
1434	2896	AL	1581.53
1436	2900	yotam	1581.391
1437	2901	HBK	1581.359
1438	2905	Chu	1581.202
1439	2906	Sitrus	1581.161
1440	2910	Scarlet	1581.093
1442	2914	iiSalad	1580.999
1443	2915	Bruna	1580.968
1444	2916	LanMan	1580.943
1445	2918	Adrian	1580.848
1446	2919	HzK	1580.844
1447	2921	Kirra	1580.777
1448	2922	Zonextreme	1580.712
1451	2925	Jordan	1580.673
1452	2929	Alexo	1580.635
1453	2930	Axel	1580.619
1454	2931	Sam	1580.605
1456	2933	Rizzy	1580.55
1457	2934	Friday	1580.546
1458	2935	Wesleihas	1580.532
1462	2939	Doom Duck	1580.388
1463	2943	Brennan	1580.323
1465	2945	Zero	1580.234
1466	2947	Shona	1580.195
1467	2950	BelliThanos	1580.153
1468	2951	ChefRich!	1580.1
1470	2956	Math	1580.042
1471	2958	Mike	1580.001
1472	2959	Aaron	1579.979
1473	2960	CorruptedOne	1579.958
1474	2962	SaramelliZ	1579.879
1475	2964	Pleng♪	1579.833
1476	2968	Grumble	1579.784
1478	2973	Travis	1579.709
1479	2974	Shambi	1579.677
1481	2980	Igor	1579.614
1482	2981	Shawn	1579.612
1483	2983	zen	1579.598
1484	2984	Faber	1579.552
1485	2988	Mando	1579.481
1486	2989	Dave	1579.455
1488	2991	Broadway	1579.453
1490	2996	Danny	1579.354
1492	2998	gma	1579.313
1493	2999	Luke	1579.302
1494	3001	MAJI	1579.264
1495	3002	Rip	1579.22
1496	3005	John	1579.149
1497	3006	Nemo	1579.13
1498	3007	Loz	1579.1
1499	3009	Dora	1579.03
1500	3010	Sil	1579.026
1501	3011	Hummus	1578.98
1502	3013	Logan	1578.972
1503	3015	Tara	1578.953
1504	3016	Ragner	1578.938
1505	3017	BHanny	1578.933
1506	3020	Matt	1578.879
1507	3022	Cyrus	1578.86
1510	3027	Krystal	1578.789
1512	3031	Harlequin	1578.735
1513	3033	Purp	1578.704
1515	3035	Dan	1578.611
1516	3038	Alaric	1578.587
1517	3040	Noah	1578.525
1518	3042	Anatole	1578.513
1519	3043	TCamp	1578.436
1520	3044	Daniel	1578.428
1525	3053	Bobcat	1578.108
1527	3058	JacKetchum	1578.015
1529	3060	Chris	1577.945
1530	3062	♪♡Crystαl♡♪	1577.909
1532	3064	FissureFrank	1577.811
1535	3071	SAM	1577.713
1536	3075	Justin	1577.66
1537	3076	Elunex	1577.654
1538	3077	Jay	1577.601
1539	3078	Bryan	1577.598
1540	3078	Yak	1577.598
1541	3080	ChicaLinda	1577.596
1542	3081	<3	1577.582
1545	3087	Brede	1577.483
1547	3092	Lia	1577.403
1548	3093	ILDO	1577.366
1549	3096	Snail	1577.252
1550	3097	Ziggy	1577.207
1551	3098	Frankyto	1577.136
1553	3100	magicpen15	1577.115
1554	3103	Andrew	1577.051
1555	3105	Yami-99 ™	1576.971
1556	3108	TurboGoddi	1576.868
1558	3110	Zoan	1576.813
1560	3113	Paghy	1576.782
1561	3114	Spark	1576.733
1562	3118	SrMomo	1576.625
1563	3120	Zokla	1576.551
1564	3122	Trickroomz	1576.484
1565	3127	Tinus	1576.453
1566	3128	Ezu	1576.438
1569	3131	Johannes	1576.328
1571	3136	Muffin	1576.223
1574	3141	Hyde	1576.146
1575	3144	Lauren	1576.08
1576	3147	davidness	1576.062
1577	3149	Cymorg	1576.051
1580	3156	iiparks	1575.885
1581	3158	Sylvester	1575.87
1582	3159	Ruan	1575.855
1583	3160	John	1575.853
1585	3164	Phil	1575.739
1586	3165	Cobalte	1575.726
1587	3166	Raco	1575.711
1588	3167	Mark	1575.709
1591	3176	Zap	1575.58
1593	3178	Stock	1575.539
1594	3179	X25	1575.527
1595	3180	PaulJSpear	1575.506
1597	3185	FRG	1575.427
1598	3186	EPOM	1575.387
1599	3195	Camuc	1575.299
1601	3198	Oliver	1575.235
1602	3202	Hobbit	1575.171
1603	3203	Scott	1575.16
1605	3208	DyreWolf	1574.972
1606	3208	Darcy	1574.972
1607	3210	Nathan	1574.94
1608	3212	Jay	1574.935
1610	3214	mitch	1574.918
1611	3215	Daniel	1574.879
1612	3217	Gumi	1574.851
1614	3221	JoshuaVGC	1574.787
1615	3222	Clover	1574.786
1617	3225	Edras	1574.681
1618	3227	Derek	1574.669
1620	3229	KantoClarkYT	1574.627
1621	3233	Yasser	1574.563
1622	3235	Leo	1574.507
1623	3236	Tyson	1574.504
1627	3247	Guigo	1574.201
1629	3255	Houraisan	1574.023
1631	3260	241mavsrule	1573.867
1634	3263	Zack	1573.709
1635	3264	ArKane	1573.692
1636	3267	Chachi	1573.638
1637	3268	Kevin	1573.619
1638	3269	Diego Correa	1573.609
1641	3274	Snow White*	1573.515
1642	3277	Alex	1573.354
1644	3284	Darsh	1573.154
1646	3286	em	1573.096
1647	3287	Bennet	1573.06
1648	3288	ravioli	1573.041
1652	3302	Shinkai	1572.795
1653	3304	Blake	1572.793
1654	3305	Shanoa	1572.792
1655	3307	rambujam	1572.775
1657	3309	Rizo	1572.757
1664	3326	Disobedient	1572.488
1665	3330	Tyler	1572.448
1666	3331	Chris	1572.433
1667	3337	Jonathan	1572.342
1671	3345	Whatsoutside	1572.173
1672	3346	Alejandro	1572.169
1673	3350	Cheattwowin	1572.115
1674	3353	Cris	1572.08
1676	3357	Osada	1572.012
1677	3358	Carmine	1571.972
1678	3359	A	1571.933
1680	3363	3L1	1571.801
1681	3364	Brand	1571.797
1684	3372	Calvin	1571.574
1685	3374	Echo	1571.558
1686	3376	RexChaosVGC	1571.545
1687	3377	Josep	1571.536
1688	3378	Aquilla	1571.522
1689	3379	Thiago	1571.521
1692	3382	kat	1571.385
1694	3384	Makpu	1571.32
1696	3392	Simon	1571.165
1698	3399	Yure	1570.917
1701	3402	jim	1570.895
1702	3403	Matt	1570.884
1703	3404	Vini	1570.845
1704	3406	Matt	1570.83
1707	3409	Carleo	1570.813
1708	3410	Kulkulkan	1570.787
1709	3411	Warren	1570.751
1711	3414	Benji	1570.653
1712	3418	Lee	1570.596
1713	3419	Brian	1570.595
1714	3421	David	1570.572
1717	3428	Mitch	1570.502
1718	3431	Gogol	1570.484
1720	3434	BarkyyVGC	1570.442
1721	3436	Christian	1570.401
1722	3437	Diego	1570.383
1723	3438	Aberen	1570.377
1725	3444	Dylan	1570.256
1727	3447	Roundabout	1570.186
1728	3449	Dozer	1570.154
1729	3451	Mike	1570.14
1730	3454	Tsitchom	1570.129
1731	3456	Pablo	1570.044
1732	3459	Poncho	1570.018
1734	3468	Yasha	1569.818
1735	3469	Jack	1569.794
1738	3474	Corey	1569.682
1739	3478	Fosuke	1569.665
1740	3479	lambokémon	1569.655
1741	3480	Anshul	1569.653
1744	3485	Eva <3	1569.445
1745	3490	Adam	1569.357
1747	3492	TheRumpleMan	1569.327
1749	3494	Jack	1569.307
1750	3498	Lolomir	1569.172
1753	3501	Enzo	1569.113
1754	3504	Sean-Patrick	1569.047
1755	3505	Ichigo Qian	1569.041
1757	3508	Daniel xD	1569.019
1759	3517	Jim	1568.829
1760	3518	Jojo	1568.805
1761	3519	EJ	1568.67
1762	3521	toglez	1568.628
1763	3524	Micah	1568.502
1765	3528	Ray	1568.39
1768	3534	bread	1568.237
1770	3538	Xplainalot	1568.107
1773	3541	Malzra	1567.984
1774	3543	messi	1567.963
1775	3544	Bamilok	1567.864
1777	3547	Buckets	1567.83
1778	3549	Jordan	1567.78
1779	3550	Liam	1567.755
1780	3552	timbit	1567.748
1782	3556	yocto	1567.727
1787	3570	Lex	1567.395
1788	3572	Italo	1567.264
1789	3573	Austin	1567.239
1790	3578	Cole	1567.16
1792	3580	Admiral	1567.124
1793	3583	Presea	1567.078
1794	3587	Valo	1566.993
1795	3592	Joe	1566.859
1796	3593	Abey	1566.846
1798	3597	Miku	1566.804
1801	3601	Return2Cindr	1566.68
1802	3602	Dennis	1566.659
1804	3607	Nick	1566.507
1805	3609	Kudryavka	1566.486
1806	3611	D	1566.439
1808	3615	Anthony	1566.351
1809	3616	Steinar	1566.33
1812	3619	Hoosti	1566.29
1814	3627	Joshua	1566.103
1815	3631	Branden	1565.985
1817	3633	Gilberto R.	1565.956
1818	3634	Swaroop	1565.926
1819	3635	Tyler	1565.924
1820	3636	HabaneroVGC	1565.897
1822	3638	Hasty	1565.877
1823	3639	Neil	1565.862
1826	3644	Antelina	1565.726
1830	3650	Celeste	1565.579
1836	3666	Swamp	1565.213
1838	3673	Josh	1564.972
1840	3677	Raff	1564.922
1841	3678	Halo	1564.919
1842	3682	Max	1564.803
1843	3686	Anguillone	1564.719
1844	3687	Mike Kawtum	1564.685
1845	3691	Josh	1564.565
1846	3693	Leire	1564.498
1849	3696	jrmun	1564.456
1853	3703	Orange	1564.322
1854	3709	Sack	1564.109
1855	3710	Cptn. Morgan	1564.106
1858	3718	Safir	1563.958
1859	3719	Levi	1563.941
1860	3721	ElRey	1563.911
1861	3723	Klysm	1563.879
1862	3725	Rem	1563.814
1866	3732	Midder	1563.595
1867	3733	binas	1563.508
1868	3735	Justin	1563.47
1869	3741	Andy	1563.378
1870	3745	DioSenju	1563.31
1871	3746	Pat	1563.281
1872	3747	Lucifer	1563.247
1873	3749	Cam	1563.241
1874	3750	ScaRletGold	1563.183
1875	3751	Xavi	1563.17
1879	3756	♥RITA♥	1562.975
1880	3757	Brandon	1562.971
1881	3760	Samus	1562.947
1882	3761	Steven	1562.915
1885	3766	Scarlett	1562.838
1888	3769	Angelo	1562.797
1889	3771	Tan	1562.777
1890	3773	Ethan	1562.769
1893	3778	Gavran	1562.714
1895	3782	SkyRay	1562.632
1896	3784	Scott	1562.608
1897	3785	IronLight	1562.596
1898	3786	Hanul	1562.573
1899	3794	Gregor Y.	1562.485
1902	3796	Zoey	1562.438
1903	3799	Mika	1562.413
1906	3807	Terry	1562.291
1908	3809	Abhay	1562.228
1910	3812	Mr. Krabs	1562.118
1911	3813	Rengoku	1562.116
1913	3821	KSV S.Proud	1561.961
1916	3828	Samuel	1561.803
1918	3835	Timka	1561.726
1919	3837	★AllySwitch★	1561.688
1920	3838	Fester	1561.679
1921	3840	Andy	1561.676
1925	3847	Allegro	1561.516
1926	3848	Almia	1561.505
1929	3855	Benji	1561.369
1930	3857	Zen	1561.338
1931	3858	428	1561.319
1932	3859	Joe	1561.302
1933	3860	Ryan	1561.295
1935	3862	Pb	1561.284
1937	3865	Naomi	1561.202
1938	3867	Bloud	1561.171
1940	3871	Frazzle	1561.16
1941	3872	Luka	1561.154
1942	3877	Davey	1561.104
1943	3880	♪~Prepo~♪	1561.063
1944	3881	thebigmacky	1560.984
1945	3882	Taz	1560.981
1947	3885	N4N0	1560.947
1948	3887	Ryan	1560.873
1950	3889	eSchool	1560.762
1951	3890	jhoww	1560.755
1953	3896	B2Onaldo	1560.698
1956	3903	Huudo	1560.541
1957	3904	Josh	1560.521
1958	3908	Lucca	1560.459
1959	3909	Nexus Trion	1560.457
1963	3914	Naokana	1560.378
1966	3923	SPACE★JORDAN	1560.19
1967	3924	SGwasHere	1560.183
1969	3926	Lew	1560.174
1971	3932	Cody	1560.106
1972	3934	Kirbbles	1560.012
1973	3937	Brezzy	1559.962
1974	3938	Bruneaux	1559.96
1976	3947	Curfy	1559.704
1977	3949	Joe	1559.686
1979	3951	Dr. Nugs	1559.618
1980	3954	jdv1	1559.599
1981	3956	FeliceVGC	1559.551
1983	3959	Metarizard	1559.52
1984	3960	Minthen	1559.496
1986	3962	Zo	1559.47
1988	3968	Pebbles	1559.392
1990	3970	ObinWan	1559.327
1991	3974	Jonathan	1559.267
1995	3979	Pong	1559.186
1997	3990	Ken	1558.989
1998	3993	ZekromVGC	1558.955
2000	3999	pianosaurus	1558.752
2002	4002	Lenny	1558.74
2003	4003	f0f	1558.729
2005	4005	Wes	1558.717
2006	4007	Darkus	1558.682
2007	4008	Abel	1558.669
2008	4009	Alyssa	1558.636
2010	4013	Hendez	1558.603
2012	4015	Ampether	1558.56
2016	4022	Narththanaan	1558.501
2017	4023	Extreme	1558.495
2019	4026	Denise	1558.419
2022	4032	Deoxy	1558.362
2023	4033	ReitzCracker	1558.252
2024	4035	Brax	1558.219
2025	4036	LOOSER	1558.101
2027	4038	Yachi	1558.091
2028	4041	John	1558.068
2029	4043	Yale	1558.008
2030	4045	Sli	1557.993
2031	4048	MagicMimeVCG	1557.939
2032	4050	Marsh	1557.927
2034	4052	Florist	1557.912
2035	4053	Yuanyo	1557.907
2037	4056	Jonathan	1557.864
2038	4060	FF	1557.752
2039	4061	PT	1557.73
2040	4062	JL	1557.729
2042	4065	Richie	1557.683
2043	4066	Tripp	1557.67
2045	4068	Diddy	1557.553
2046	4072	Ethan	1557.502
2047	4073	Phatrick	1557.496
2050	4080	AGSilver	1557.384
2051	4083	Kelvin	1557.301
2054	4088	Joracu	1557.182
2055	4094	Jihini	1557.076
2056	4096	Benedict	1557.046
2060	4103	Semsem	1556.917
2061	4105	Selena	1556.794
2063	4107	Sammy	1556.767
2065	4110	Evan	1556.684
2066	4111	Fleezus	1556.671
2067	4112	ESC4N0R	1556.654
2068	4113	q	1556.637
2070	4115	Aria	1556.582
2071	4117	Alfonso	1556.574
2074	4121	Rose	1556.564
2076	4124	Joe	1556.493
2077	4126	Armaan	1556.49
2080	4133	Joestar	1556.288
2081	4140	Janniknoa	1556.201
2082	4141	Reylen	1556.181
2083	4143	Ethan	1556.089
2084	4144	Josh	1556.076
2087	4148	Dread	1555.982
2089	4152	Matthew	1555.89
2091	4154	Dread	1555.875
2092	4156	Uppish	1555.849
2093	4158	PsyduckVGC	1555.83
2095	4164	0nomatopoeia	1555.74
2097	4166	Aplklay	1555.689
2099	4172	Salomé	1555.483
2101	4181	Jwanie	1555.303
2102	4183	Scott	1555.298
2103	4186	ChessBoard	1555.257
2104	4194	Rosha	1555.066
2106	4197	GUCCI*SAN	1555.036
2107	4198	Livi	1555.031
2108	4199	JGCNE	1555.016
2109	4200	MK'Sparkz	1554.989
2110	4200	Anchor	1554.989
2114	4211	Vinayak	1554.834
2115	4214	Caio.H	1554.784
2116	4214	Aaron	1554.784
2117	4219	Dhonwolf	1554.705
2121	4226	Troubleman	1554.613
2122	4230	STATS*Doc	1554.558
2123	4232	Zutomayo	1554.55
2125	4236	Scarlet	1554.489
2127	4240	Czechmate	1554.407
2129	4242	Mumblin'	1554.371
2132	4246	Miku	1554.358
2133	4247	Fio	1554.353
2136	4256	Solaris	1554.214
2138	4260	BrownMedic	1554.115
2139	4262	Hector	1554.087
2140	4265	Sonata	1554.051
2141	4266	goose	1554.044
2142	4267	?Fez	1554.022
2143	4268	Nathan	1554.021
2145	4270	a b	1553.992
2146	4271	Glurak	1553.99
2148	4276	Harvey	1553.857
2149	4277	Jbmil0	1553.836
2150	4279	Clara	1553.83
2151	4280	Joey	1553.803
2153	4282	Block	1553.795
2156	4292	Violet	1553.48
2157	4293	Morkell	1553.459
2160	4303	Jill	1553.196
2162	4306	KingDom	1553.156
2163	4307	MarcosR	1553.146
2166	4313	Carlos	1553.099
2167	4315	Jason	1553.087
2169	4320	Alythilin	1553.009
2171	4324	Gabu	1552.868
2173	4329	Skeese	1552.774
2174	4331	edgar :)	1552.76
2175	4332	Ezekiel	1552.747
2176	4334	Galavrik	1552.728
2177	4336	Particular	1552.714
2178	4339	Bèf	1552.647
2179	4343	Kurai	1552.521
2180	4344	Gerber	1552.495
2182	4346	Dillon	1552.466
2183	4350	JC	1552.435
2185	4353	Dumby	1552.381
2186	4354	Zakimiya	1552.364
2187	4366	Grim	1552.209
2189	4370	Vince	1552.108
2190	4371	GrayvenArt86	1552.104
2193	4375	Sophia	1552.03
2194	4377	NinoPokeBros	1551.947
2195	4378	Kurisu	1551.941
2197	4381	Connor	1551.916
2198	4382	Rikhardt	1551.876
2199	4385	Elizabeth	1551.762
2200	4386	Viktor	1551.728
2201	4386	Ikki Deivid	1551.728
2202	4390	Hi	1551.668
2203	4392	Justin	1551.604
2204	4393	Conker009	1551.601
2205	4394	Giandam	1551.599
2206	4399	Ben	1551.401
2207	4401	Kenny	1551.366
2208	4403	Antlion	1551.328
2210	4407	Hot me	1551.258
2211	4411	Sluggs	1551.19
2212	4416	Secretkey	1551.026
2213	4417	IND Hira	1551.025
2214	4419	Lucas	1551.014
2215	4421	Prince Khasi	1550.977
2216	4423	lj	1550.948
2217	4426	Taytay	1550.879
2218	4427	Thomas	1550.877
2219	4428	Mesquo	1550.866
2220	4429	Nathan	1550.848
2221	4430	Robert	1550.833
2223	4437	Swede	1550.781
2226	4445	Adriii	1550.669
2227	4446	Jackson	1550.657
2229	4451	Vin	1550.571
2233	4456	Johnemii	1550.465
2237	4464	Kevin	1550.336
2238	4466	Slacks	1550.33
2239	4468	Kimbo	1550.32
2240	4470	Mikey	1550.312
2241	4473	5nowwy	1550.288
2242	4475	Hennö	1550.284
2243	4476	Joe	1550.282
2244	4478	MalikStar	1550.257
2245	4481	Poke_Diente	1550.247
2247	4483	Zuppi	1550.231
2250	4491	Curtis	1550.166
2251	4492	Leon	1550.16
2252	4494	Ztnel	1550.139
2253	4498	Grilo	1550.046
2259	4520	Proto-Mark	1549.711
2261	4522	Bernard	1549.682
2262	4523	Tracy	1549.631
2265	4528	Tanner	1549.579
2266	4529	Robert	1549.564
2267	4530	Blazing	1549.554
2268	4532	Charlie	1549.516
2269	4535	Kevin	1549.443
2270	4536	TJ	1549.435
2274	4547	S-KeiH	1549.315
2275	4548	Livio	1549.293
2276	4550	Jeremy	1549.231
2278	4552	Paul	1549.222
2280	4556	Justin	1549.169
2281	4557	Ponka	1549.167
2282	4558	Ayala96	1549.155
2283	4560	Liam	1549.124
2284	4561	Graeme	1549.11
2286	4567	Fuzz	1549.049
2287	4568	4D	1549.029
2288	4569	Rodja	1549.003
2289	4575	Stephen	1548.897
2290	4577	Jonathan	1548.887
2292	4580	Kirachu	1548.802
2293	4583	root2iris	1548.703
2294	4584	Cam	1548.702
2296	4589	Kai	1548.623
2297	4590	swagger	1548.576
2298	4593	Teph	1548.551
2299	4594	ChalkyCheeks	1548.547
2301	4599	Phrog	1548.46
2302	4600	Michael	1548.418
2303	4601	Trin	1548.404
2304	4603	Jamshyd	1548.402
2305	4604	Fraz	1548.401
2306	4608	Fish	1548.35
2307	4610	Er	1548.341
2309	4612	Ufo	1548.317
2311	4617	Lidorkork	1548.256
2312	4618	John	1548.253
2314	4620	spzVGC	1548.223
2317	4625	bLink	1548.179
2318	4626	J'p Cod	1548.178
2319	4627	babysheegoth	1548.165
2320	4628	Anders	1548.164
2323	4631	KingBibi	1548.119
2324	4632	Tomás	1548.092
2325	4633	Arks Fury	1548.084
2326	4634	Joe	1548.08
2327	4635	Rose	1548.049
2330	4640	Emiliano	1547.995
2332	4645	Miami	1547.921
2335	4649	Jeudy	1547.915
2336	4650	JChask	1547.904
2338	4652	Torp	1547.883
2340	4654	Charpie	1547.871
2341	4658	Chris	1547.83
2342	4660	Noshiro	1547.813
2346	4674	David	1547.606
2352	4688	Peligro	1547.39
2353	4689	Lucio	1547.382
2354	4692	vGG Odric	1547.349
2356	4698	Emma	1547.214
2357	4699	Emma.C	1547.212
2362	4707	Brendan	1547.078
2363	4708	Roberto	1547.067
2365	4711	Juliana	1547.003
2367	4713	TC El Aricas	1546.965
2371	4721	Lota	1546.821
2373	4724	Alex	1546.777
2374	4726	YK	1546.774
2375	4727	Asträl	1546.767
2376	4730	Iowan	1546.736
2378	4734	ŁøρεÐдωg™	1546.655
2379	4735	Christopher	1546.651
2380	4737	Blanc	1546.617
2381	4741	Justin	1546.588
2382	4743	Anthony	1546.543
2383	4744	Scarlet	1546.517
2385	4747	Jonynho	1546.478
2387	4750	Wotan	1546.437
2388	4752	Huub	1546.431
2389	4755	Ethan	1546.336
2391	4758	flavs	1546.313
2392	4759	""just"" Lupa	1546.266
2393	4760	Da Best	1546.229
2395	4762	jUN	1546.185
2397	4764	Jase	1546.181
2398	4767	Toslowbro	1546.127
2399	4770	unmapache	1546.091
2400	4771	Ben	1546.09
2401	4773	¥Rodrigo¥	1546.087
2403	4775	Binky	1546.064
2404	4776	Victor	1546.06
2406	4783	Omega	1545.944
2407	4786	Diddly	1545.886
2408	4786	Genesys	1545.886
2410	4789	Foxholee SV	1545.868
2411	4790	Azure	1545.815
2412	4791	Damo	1545.785
2413	4793	Kane	1545.781
2414	4795	Justin	1545.778
2416	4797	Nightangel	1545.757
2417	4801	Lücás	1545.699
2418	4804	Blaziken	1545.664
2421	4808	Vance	1545.625
2422	4812	Josh	1545.596
2423	4813	sytre	1545.592
2424	4815	lemiweinks	1545.582
2425	4816	Mahaffey	1545.563
2427	4819	Noga	1545.538
2428	4820	Sakura	1545.535
2430	4822	Andres	1545.485
2432	4828	Ak	1545.399
2433	4829	Quiv	1545.398
2434	4830	Surdegsbro	1545.39
2435	4830	Math	1545.39
2436	4839	Crizzle	1545.229
2437	4843	Aksel	1545.19
2440	4846	Kirbychu	1545.183
2441	4847	taco	1545.18
2442	4848	Neneco	1545.166
2445	4856	Andrew	1545.077
2446	4859	Lanogun	1545.029
2447	4861	Jonathan	1545.016
2448	4862	Andrew	1545.002
2449	4863	Chalda	1545.001
2450	4866	Noah	1544.976
2451	4867	Spaceman Jam	1544.968
2453	4869	Maretta~	1544.961
2454	4871	Margot	1544.946
2455	4872	Crabfish	1544.944
2456	4874	Anthony	1544.894
2457	4875	Scarlet22	1544.886
2458	4878	⌒⌒Serena⌒⌒	1544.836
2460	4880	Leo	1544.83
2461	4884	Wowowood	1544.79
2462	4886	Hydrex	1544.773
2463	4887	Jake	1544.758
2464	4888	SAULT	1544.752
2466	4892	Melody	1544.693
2468	4894	CopiumLv.Max	1544.629
2469	4897	Ian	1544.6
2470	4900	¬_¬	1544.526
2471	4905	Adam	1544.412
2472	4906	eddie	1544.408
2474	4911	Legs	1544.34
2477	4915	AJ	1544.304
2478	4917	Normal	1544.237
2481	4923	Skyway	1544.192
2483	4927	Loto	1544.16
2484	4931	Tianfan	1544.124
2485	4932	Sander	1544.1
2487	4934	Mella	1544.078
2491	4946	Azubbang	1543.899
2493	4948	Chris	1543.89
2494	4949	AJ	1543.858
2497	4957	Josh	1543.757
2498	4960	Sam	1543.745
2499	4962	Rick	1543.727
2501	4966	Andy	1543.693
2503	4970	Wrokk	1543.666
2505	4973	Prv 21:31	1543.603
2507	4975	Luna	1543.565
2508	4978	Rafa	1543.553
2511	4982	Raffy	1543.491
2516	4990	TayOpkMn	1543.437
2517	4993	Hectoid	1543.416
2518	4994	EnThy	1543.386
2519	4995	Choco Chris	1543.36
2520	4997	Lucy	1543.344
2521	4999	Alexander	1543.319
2523	5003	Tobi	1543.219
2524	5004	Omar	1543.214
2526	5009	Mike	1543.11
2527	5012	VIOLET	1543.013
2528	5014	Kim	1543.007
2529	5015	Rickinch	1542.998
2530	5016	Bruno	1542.995
2532	5019	Harvey	1542.95
2534	5023	Bront	1542.9
2536	5026	EEE Rapha D	1542.885
2537	5030	Zeke	1542.811
2538	5032	Paladino	1542.803
2540	5032	Justin	1542.803
2541	5036	Daniel	1542.795
2544	5039	Melvin	1542.742
2546	5041	Emil	1542.703
2547	5046	Wally	1542.604
2549	5051	Ariel	1542.559
2550	5054	multi boy	1542.509
2551	5058	Sam	1542.416
2553	5062	Kaiden	1542.389
2556	5066	KB	1542.342
2559	5069	Kaguya	1542.25
2561	5073	Tristan	1542.188
2564	5083	BIG MIKE	1542.015
2565	5084	Den	1541.99
2566	5085	Ultima	1541.973
2567	5086	Héctor	1541.966
2570	5090	Dzhupito	1541.932
2572	5093	Victorius	1541.86
2573	5095	Link	1541.846
2574	5096	OTXI56	1541.813
2575	5099	Hunbun	1541.758
2579	5105	Mitama	1541.674
2580	5107	Ben	1541.668
2581	5108	Edvard	1541.649
2583	5112	DJSugar	1541.556
2584	5113	Zero Blaze	1541.555
2586	5116	Aapo	1541.527
2587	5123	Vini	1541.457
2588	5124	Benji	1541.452
2593	5131	Dean	1541.357
2594	5132	XxFaelxX	1541.344
2595	5134	Aj Buds	1541.287
2596	5141	Navy	1541.253
2600	5148	King	1541.037
2601	5149	Ethan	1541.035
2602	5150	∞Desdemona∞	1541.033
2606	5158	Shawn	1540.968
2607	5162	Karen	1540.938
2608	5163	Hugo	1540.89
2609	5164	GuzmaVgc	1540.882
2611	5168	V13	1540.829
2612	5169	Son	1540.81
2614	5172	Chris	1540.789
2615	5179	FCoroado	1540.709
2616	5180	James	1540.663
2617	5181	Ghosty	1540.658
2618	5182	Fish	1540.651
2619	5183	Lucio	1540.639
2620	5184	Weasel King	1540.635
2621	5186	simonxl	1540.607
2623	5189	Cupid	1540.578
2624	5191	Moth	1540.574
2625	5197	ALTON	1540.358
2626	5199	NexT_Zeru	1540.33
2627	5202	Jordan	1540.315
2629	5211	GMaster	1540.185
2630	5212	Bryan	1540.143
2632	5214	Parker	1540.117
2633	5215	Noah	1540.079
2634	5216	Sam	1540.045
2635	5217	Gl1tch	1540.038
2637	5223	Thomas	1539.993
2638	5224	Jeroen	1539.97
2640	5226	Poncho	1539.918
2641	5227	Gioilele	1539.917
2642	5228	Bryan	1539.878
2643	5229	Murat	1539.855
2644	5230	Tsunami	1539.813
2646	5234	jumpman23	1539.741
2647	5235	DJ ALAN	1539.74
2648	5236	Praye	1539.662
2649	5238	Rosemary	1539.626
2650	5244	William	1539.515
2651	5245	Fitz	1539.464
2652	5246	Aladygma	1539.447
2653	5247	david	1539.434
2654	5248	Lyomak	1539.426
2655	5250	Xeb41	1539.412
2656	5251	K-user	1539.409
2657	5252	Blackleaf	1539.407
2658	5253	Thierry	1539.347
2659	5255	Sutadasuto	1539.329
2661	5257	Pocha	1539.264
2662	5261	Sam	1539.182
2667	5274	mintypoke	1538.98
2668	5281	Fifty	1538.917
2669	5282	Rudy	1538.902
2673	5290	Aked	1538.813
2675	5299	Gonzs	1538.694
2678	5303	Rarufu	1538.653
2679	5304	Bueno	1538.634
2680	5306	Nick	1538.605
2681	5311	Taiki	1538.537
2682	5312	shellslayer	1538.521
2686	5317	Smiles?	1538.439
2687	5320	Valentina	1538.408
2688	5324	itachi	1538.357
2689	5325	Tony	1538.354
2691	5327	CrimsonSky05	1538.305
2692	5328	Lorenz	1538.299
2693	5329	CJ	1538.286
2694	5331	Quinn	1538.275
2695	5332	Orlando	1538.234
2696	5334	Fattah	1538.216
2697	5338	Moragas	1538.181
2701	5343	Luis	1538.112
2702	5345	mellow	1538.063
